run_id,seed,scenario,policy,profit,revenue,boarded_load_factor,accepted_booking_load_factor,booking_rate,avg_fare,denied_boardings,no_show_count,ticket_revenue,ancillary_revenue,total_cost
82,1002111,low_no_show,rule_based,18374.0,34887.0,0.8388888888888889,0.9055555555555556,0.8810810810810811,184.03067484662577,0,12,29997.0,4890.0,16513.0
83,1002112,low_no_show,rule_based,17657.0,34359.0,0.8555555555555555,0.8944444444444445,0.8702702702702703,183.40993788819875,0,7,29529.0,4830.0,16702.0
84,1002113,low_no_show,rule_based,16565.0,33015.0,0.8333333333333334,0.8611111111111112,0.8378378378378378,183.0,0,5,28365.0,4650.0,16450.0
85,1002114,low_no_show,rule_based,17192.0,33642.0,0.8333333333333334,0.8777777777777778,0.8540540540540541,182.9240506329114,0,8,28902.0,4740.0,16450.0
86,1002115,low_no_show,rule_based,18218.0,35046.0,0.8666666666666667,0.9111111111111111,0.8864864864864865,183.6951219512195,0,8,30126.0,4920.0,16828.0
87,1002116,low_no_show,rule_based,14312.0,30069.0,0.7722222222222223,0.7833333333333333,0.7621621621621621,183.25531914893617,0,2,25839.0,4230.0,15757.0
88,1002117,low_no_show,rule_based,14129.0,29760.0,0.7611111111111111,0.7777777777777778,0.7567567567567568,182.57142857142858,0,3,25560.0,4200.0,15631.0
89,1002118,low_no_show,rule_based,18527.0,35733.0,0.9,0.9277777777777778,0.9027027027027027,183.97005988023952,0,5,30723.0,5010.0,17206.0
90,1002119,low_no_show,rule_based,16010.0,32397.0,0.8277777777777777,0.85,0.827027027027027,181.7450980392157,0,4,27807.0,4590.0,16387.0
91,1002120,low_no_show,rule_based,19133.0,36339.0,0.9,0.95,0.9243243243243243,182.50877192982455,0,9,31209.0,5130.0,17206.0
92,1002121,low_no_show,rule_based,19307.0,36828.0,0.9277777777777778,0.9555555555555556,0.9297297297297298,184.11627906976744,0,5,31668.0,5160.0,17521.0
93,1002122,low_no_show,rule_based,19184.0,36390.0,0.9,0.9444444444444444,0.918918918918919,184.05882352941177,0,8,31290.0,5100.0,17206.0
94,1002123,low_no_show,rule_based,19373.0,36390.0,0.8833333333333333,0.9444444444444444,0.918918918918919,184.05882352941177,0,11,31290.0,5100.0,17017.0
95,1002124,low_no_show,rule_based,16179.0,32377.0,0.8111111111111111,0.85,0.827027027027027,181.6143790849673,0,7,27787.0,4590.0,16198.0
96,1002125,low_no_show,rule_based,15755.0,31701.0,0.7888888888888889,0.8277777777777777,0.8054054054054054,182.75838926174498,0,7,27231.0,4470.0,15946.0
97,1002126,low_no_show,rule_based,14249.0,29691.0,0.7444444444444445,0.7722222222222223,0.7513513513513513,183.6043165467626,0,5,25521.0,4170.0,15442.0
98,1002127,low_no_show,rule_based,16664.0,33114.0,0.8333333333333334,0.8666666666666667,0.8432432432432433,182.26923076923077,0,6,28434.0,4680.0,16450.0
99,1002128,low_no_show,rule_based,18227.0,35244.0,0.8833333333333333,0.9222222222222223,0.8972972972972973,182.3132530120482,0,7,30264.0,4980.0,17017.0
0,2002032,low_no_show,dynamic,18042.0,34366.0,0.8222222222222222,0.8666666666666667,0.8432432432432433,190.2948717948718,0,8,29686.0,4680.0,16324.0
1,2002033,low_no_show,dynamic,16724.0,33993.0,0.9055555555555556,0.9166666666666666,0.8918918918918919,176.01818181818183,0,2,29043.0,4950.0,17269.0
2,2002034,low_no_show,dynamic,19269.0,36979.0,0.9444444444444444,0.9888888888888889,0.9621621621621622,177.74719101123594,0,8,31639.0,5340.0,17710.0
3,2002035,low_no_show,dynamic,15676.0,32441.0,0.8611111111111112,0.8944444444444445,0.8702702702702703,171.49689440993788,0,6,27611.0,4830.0,16765.0
4,2002036,low_no_show,dynamic,17267.0,33780.0,0.8388888888888889,0.8777777777777778,0.8540540540540541,183.79746835443038,0,7,29040.0,4740.0,16513.0
5,2002037,low_no_show,dynamic,13429.0,29375.0,0.7888888888888889,0.8055555555555556,0.7837837837837838,172.58620689655172,0,3,25025.0,4350.0,15946.0
6,2002038,low_no_show,dynamic,15506.0,31893.0,0.8277777777777777,0.8722222222222222,0.8486486486486486,173.14012738853503,0,8,27183.0,4710.0,16387.0
7,2002039,low_no_show,dynamic,17079.0,33340.0,0.8166666666666667,0.8388888888888889,0.8162162162162162,190.79470198675497,0,4,28810.0,4530.0,16261.0
8,2002040,low_no_show,dynamic,16357.0,32996.0,0.85,0.8833333333333333,0.8594594594594595,177.52201257861634,0,6,28226.0,4770.0,16639.0
9,2002041,low_no_show,dynamic,14989.0,30809.0,0.7777777777777778,0.7833333333333333,0.7621621621621621,188.5035460992908,0,1,26579.0,4230.0,15820.0
10,2002042,low_no_show,dynamic,16855.0,33557.0,0.8555555555555555,0.9111111111111111,0.8864864864864865,174.6158536585366,0,10,28637.0,4920.0,16702.0
11,2002043,low_no_show,dynamic,17048.0,33309.0,0.8166666666666667,0.8388888888888889,0.8162162162162162,190.58940397350995,0,4,28779.0,4530.0,16261.0
12,2002044,low_no_show,dynamic,13914.0,29923.0,0.7944444444444444,0.8277777777777777,0.8054054054054054,170.8255033557047,0,6,25453.0,4470.0,16009.0
13,2002045,low_no_show,dynamic,16819.0,33899.0,0.8888888888888888,0.9111111111111111,0.8864864864864865,176.7012195121951,0,4,28979.0,4920.0,17080.0
14,2002046,low_no_show,dynamic,16473.0,32797.0,0.8222222222222222,0.8666666666666667,0.8432432432432433,180.23717948717947,0,8,28117.0,4680.0,16324.0
15,2002047,low_no_show,dynamic,18483.0,34933.0,0.8333333333333334,0.8722222222222222,0.8486486486486486,192.5031847133758,0,7,30223.0,4710.0,16450.0
16,2002048,low_no_show,dynamic,12591.0,28222.0,0.7611111111111111,0.8,0.7783783783783784,165.98611111111111,0,7,23902.0,4320.0,15631.0
17,2002049,low_no_show,dynamic,15722.0,31416.0,0.7666666666666667,0.8,0.7783783783783784,188.16666666666666,0,6,27096.0,4320.0,15694.0
18,2002050,low_no_show,dynamic,18079.0,34466.0,0.8277777777777777,0.8666666666666667,0.8432432432432433,190.93589743589743,0,7,29786.0,4680.0,16387.0
19,2002051,low_no_show,dynamic,16642.0,33470.0,0.8666666666666667,0.9055555555555556,0.8810810810810811,175.33742331288343,0,7,28580.0,4890.0,16828.0
20,2002052,low_no_show,dynamic,15638.0,32025.0,0.8277777777777777,0.8777777777777778,0.8540540540540541,172.68987341772151,0,9,27285.0,4740.0,16387.0
21,2002053,low_no_show,dynamic,17638.0,34529.0,0.8722222222222222,0.8944444444444445,0.8702702702702703,184.46583850931677,0,4,29699.0,4830.0,16891.0
22,2002054,low_no_show,dynamic,19760.0,36966.0,0.9,0.9222222222222223,0.8972972972972973,192.6867469879518,0,4,31986.0,4980.0,17206.0
23,2002055,low_no_show,dynamic,15762.0,32275.0,0.8388888888888889,0.8944444444444445,0.8702702702702703,170.46583850931677,0,10,27445.0,4830.0,16513.0
24,2002056,low_no_show,dynamic,15989.0,31935.0,0.7888888888888889,0.8111111111111111,0.7891891891891892,188.73287671232876,0,4,27555.0,4380.0,15946.0
25,2002057,low_no_show,dynamic,17699.0,34968.0,0.9055555555555556,0.9388888888888889,0.9135135135135135,176.9112426035503,0,6,29898.0,5070.0,17269.0
26,2002058,low_no_show,dynamic,15407.0,31164.0,0.7722222222222223,0.8,0.7783783783783784,186.41666666666666,0,5,26844.0,4320.0,15757.0
27,2002059,low_no_show,dynamic,14210.0,29526.0,0.7333333333333333,0.75,0.7297297297297297,188.7111111111111,0,3,25476.0,4050.0,15316.0
28,2002060,low_no_show,dynamic,16468.0,33737.0,0.9055555555555556,0.9166666666666666,0.8918918918918919,174.46666666666667,0,2,28787.0,4950.0,17269.0
29,2002061,low_no_show,dynamic,16527.0,33292.0,0.8611111111111112,0.8722222222222222,0.8486486486486486,182.05095541401275,0,2,28582.0,4710.0,16765.0
30,2002062,low_no_show,dynamic,14791.0,30674.0,0.7833333333333333,0.8222222222222222,0.8,177.25675675675674,0,7,26234.0,4440.0,15883.0
31,2002063,low_no_show,dynamic,10001.0,24057.0,0.6222222222222222,0.6666666666666666,0.6486486486486487,170.475,0,8,20457.0,3600.0,14056.0
32,2002064,low_no_show,dynamic,20866.0,38450.0,0.9333333333333333,0.9777777777777777,0.9513513513513514,188.4659090909091,0,8,33170.0,5280.0,17584.0
33,2002065,low_no_show,dynamic,16615.0,32183.0,0.7555555555555555,0.8111111111111111,0.7891891891891892,190.43150684931507,0,10,27803.0,4380.0,15568.0
34,2002066,low_no_show,dynamic,14562.0,30760.0,0.8111111111111111,0.85,0.827027027027027,171.04575163398692,0,7,26170.0,4590.0,16198.0
35,2002067,low_no_show,dynamic,17701.0,34214.0,0.8388888888888889,0.8555555555555555,0.8324324324324325,192.16883116883116,0,3,29594.0,4620.0,16513.0
36,2002068,low_no_show,dynamic,16511.0,33402.0,0.8722222222222222,0.8888888888888888,0.8648648648648649,178.7625,0,3,28602.0,4800.0,16891.0
37,2002069,low_no_show,dynamic,12452.0,27894.0,0.7444444444444445,0.7555555555555555,0.7351351351351352,175.10294117647058,0,2,23814.0,4080.0,15442.0
38,2002070,low_no_show,dynamic,13558.0,28370.0,0.6888888888888889,0.7222222222222222,0.7027027027027027,188.23076923076923,0,6,24470.0,3900.0,14812.0
39,2002071,low_no_show,dynamic,16767.0,33406.0,0.85,0.9,0.8756756756756757,176.20987654320987,0,9,28546.0,4860.0,16639.0
40,2002072,low_no_show,dynamic,17135.0,33837.0,0.8555555555555555,0.8777777777777778,0.8540540540540541,184.15822784810126,0,4,29097.0,4740.0,16702.0
41,2002073,low_no_show,dynamic,19967.0,37740.0,0.95,0.9833333333333333,0.9567567567567568,183.22033898305085,0,6,32430.0,5310.0,17773.0
42,2002074,low_no_show,dynamic,17327.0,33840.0,0.8388888888888889,0.85,0.827027027027027,191.1764705882353,0,2,29250.0,4590.0,16513.0
43,2002075,low_no_show,dynamic,16688.0,32697.0,0.7944444444444444,0.8277777777777777,0.8054054054054054,189.44295302013424,0,6,28227.0,4470.0,16009.0
44,2002076,low_no_show,dynamic,18680.0,36138.0,0.9222222222222223,0.9611111111111111,0.9351351351351351,178.89017341040463,0,7,30948.0,5190.0,17458.0
45,2002077,low_no_show,dynamic,15965.0,32352.0,0.8277777777777777,0.8777777777777778,0.8540540540540541,174.7594936708861,0,9,27612.0,4740.0,16387.0
46,2002078,low_no_show,dynamic,14848.0,31424.0,0.8444444444444444,0.8611111111111112,0.8378378378378378,172.73548387096776,0,3,26774.0,4650.0,16576.0
47,2002079,low_no_show,dynamic,19668.0,36559.0,0.8722222222222222,0.9111111111111111,0.8864864864864865,192.92073170731706,0,7,31639.0,4920.0,16891.0
48,2002080,low_no_show,dynamic,17081.0,32964.0,0.7833333333333333,0.8277777777777777,0.8054054054054054,191.23489932885906,0,8,28494.0,4470.0,15883.0
49,2002081,low_no_show,dynamic,14374.0,29627.0,0.7277777777777777,0.7888888888888889,0.7675675675675676,178.64084507042253,0,11,25367.0,4260.0,15253.0
50,2002082,low_no_show,dynamic,14312.0,30258.0,0.7888888888888889,0.8277777777777777,0.8054054054054054,173.0738255033557,0,7,25788.0,4470.0,15946.0
51,2002083,low_no_show,dynamic,16706.0,32652.0,0.7888888888888889,0.8222222222222222,0.8,190.6216216216216,0,6,28212.0,4440.0,15946.0
52,2002084,low_no_show,dynamic,16797.0,33625.0,0.8666666666666667,0.9055555555555556,0.8810810810810811,176.2883435582822,0,7,28735.0,4890.0,16828.0
53,2002085,low_no_show,dynamic,12861.0,28429.0,0.7555555555555555,0.7833333333333333,0.7621621621621621,171.6241134751773,0,5,24199.0,4230.0,15568.0
54,2002086,low_no_show,dynamic,14977.0,31112.0,0.8055555555555556,0.8222222222222222,0.8,180.21621621621622,0,3,26672.0,4440.0,16135.0
55,2002087,low_no_show,dynamic,18833.0,36543.0,0.9444444444444444,0.9833333333333333,0.9567567567567568,176.45762711864407,0,7,31233.0,5310.0,17710.0
56,2002088,low_no_show,dynamic,15740.0,32379.0,0.85,0.8944444444444445,0.8702702702702703,171.11180124223603,0,8,27549.0,4830.0,16639.0
57,2002089,low_no_show,dynamic,16362.0,32371.0,0.7944444444444444,0.8166666666666667,0.7945945945945946,190.2108843537415,0,4,27961.0,4410.0,16009.0
58,2002090,low_no_show,dynamic,12970.0,28790.0,0.7777777777777778,0.8,0.7783783783783784,169.93055555555554,0,4,24470.0,4320.0,15820.0
59,2002091,low_no_show,dynamic,16947.0,34090.0,0.8944444444444445,0.9333333333333333,0.9081081081081082,172.91666666666666,0,7,29050.0,5040.0,17143.0
60,2002092,low_no_show,dynamic,19290.0,37126.0,0.9555555555555556,0.9888888888888889,0.9621621621621622,178.57303370786516,0,6,31786.0,5340.0,17836.0
61,2002093,low_no_show,dynamic,13087.0,27962.0,0.6944444444444444,0.7111111111111111,0.6918918918918919,188.453125,0,3,24122.0,3840.0,14875.0
62,2002094,low_no_show,dynamic,19603.0,36683.0,0.8888888888888888,0.9111111111111111,0.8864864864864865,193.6768292682927,0,4,31763.0,4920.0,17080.0
63,2002095,low_no_show,dynamic,15582.0,32158.0,0.8444444444444444,0.8777777777777778,0.8540540540540541,173.53164556962025,0,6,27418.0,4740.0,16576.0
64,2002096,low_no_show,dynamic,13236.0,28867.0,0.7611111111111111,0.7944444444444444,0.772972972972973,171.86713286713288,0,6,24577.0,4290.0,15631.0
65,2002097,low_no_show,dynamic,16177.0,31871.0,0.7666666666666667,0.8055555555555556,0.7837837837837838,189.8,0,7,27521.0,4350.0,15694.0
66,2002098,low_no_show,dynamic,15559.0,31127.0,0.7555555555555555,0.7944444444444444,0.772972972972973,187.67132867132867,0,7,26837.0,4290.0,15568.0
67,2002099,low_no_show,dynamic,16658.0,32982.0,0.8222222222222222,0.8666666666666667,0.8432432432432433,181.42307692307693,0,8,28302.0,4680.0,16324.0
68,2002100,low_no_show,dynamic,17269.0,33278.0,0.7944444444444444,0.8388888888888889,0.8162162162162162,190.3841059602649,0,8,28748.0,4530.0,16009.0
69,2002101,low_no_show,dynamic,19643.0,36471.0,0.8666666666666667,0.9111111111111111,0.8864864864864865,192.3841463414634,0,8,31551.0,4920.0,16828.0
70,2002102,low_no_show,dynamic,14001.0,30010.0,0.7944444444444444,0.8222222222222222,0.8,172.77027027027026,0,5,25570.0,4440.0,16009.0
71,2002103,low_no_show,dynamic,13720.0,29792.0,0.8,0.8333333333333334,0.8108108108108109,168.61333333333334,0,6,25292.0,4500.0,16072.0
72,2002104,low_no_show,dynamic,16735.0,33059.0,0.8222222222222222,0.8833333333333333,0.8594594594594595,177.9182389937107,0,11,28289.0,4770.0,16324.0
73,2002105,low_no_show,dynamic,16244.0,33009.0,0.8611111111111112,0.8944444444444445,0.8702702702702703,175.0248447204969,0,6,28179.0,4830.0,16765.0
74,2002106,low_no_show,dynamic,15458.0,31467.0,0.7944444444444444,0.8,0.7783783783783784,188.52083333333334,0,1,27147.0,4320.0,16009.0
75,2002107,low_no_show,dynamic,16742.0,32121.0,0.7388888888888889,0.8111111111111111,0.7891891891891892,190.0068493150685,0,13,27741.0,4380.0,15379.0
76,2002108,low_no_show,dynamic,16883.0,33648.0,0.8611111111111112,0.9222222222222223,0.8972972972972973,172.6987951807229,0,11,28668.0,4980.0,16765.0
77,2002109,low_no_show,dynamic,13900.0,28838.0,0.7,0.7333333333333333,0.7135135135135136,188.46969696969697,0,6,24878.0,3960.0,14938.0
78,2002110,low_no_show,dynamic,14778.0,31291.0,0.8388888888888889,0.8611111111111112,0.8378378378378378,171.8774193548387,0,4,26641.0,4650.0,16513.0
79,2002111,low_no_show,dynamic,16490.0,32121.0,0.7611111111111111,0.8111111111111111,0.7891891891891892,190.0068493150685,0,9,27741.0,4380.0,15631.0
80,2002112,low_no_show,dynamic,18698.0,35526.0,0.8666666666666667,0.9111111111111111,0.8864864864864865,186.6219512195122,0,8,30606.0,4920.0,16828.0
81,2002113,low_no_show,dynamic,16082.0,31902.0,0.7777777777777778,0.8055555555555556,0.7837837837837838,190.01379310344828,0,5,27552.0,4350.0,15820.0
82,2002114,low_no_show,dynamic,18234.0,34747.0,0.8388888888888889,0.8722222222222222,0.8486486486486486,191.3184713375796,0,6,30037.0,4710.0,16513.0
83,2002115,low_no_show,dynamic,14712.0,30406.0,0.7666666666666667,0.8277777777777777,0.8054054054054054,174.06711409395973,0,11,25936.0,4470.0,15694.0
84,2002116,low_no_show,dynamic,14007.0,30079.0,0.8,0.8277777777777777,0.8054054054054054,171.8724832214765,0,5,25609.0,4470.0,16072.0
85,2002117,low_no_show,dynamic,13914.0,30049.0,0.8055555555555556,0.8333333333333334,0.8108108108108109,170.32666666666665,0,5,25549.0,4500.0,16135.0
86,2002118,low_no_show,dynamic,17751.0,34516.0,0.8611111111111112,0.8944444444444445,0.8702702702702703,184.38509316770185,0,6,29686.0,4830.0,16765.0
87,2002119,low_no_show,dynamic,16281.0,33046.0,0.8611111111111112,0.8833333333333333,0.8594594594594595,177.83647798742138,0,4,28276.0,4770.0,16765.0
88,2002120,low_no_show,dynamic,18221.0,34608.0,0.8277777777777777,0.8666666666666667,0.8432432432432433,191.84615384615384,0,7,29928.0,4680.0,16387.0
89,2002121,low_no_show,dynamic,18507.0,35587.0,0.8888888888888888,0.9111111111111111,0.8864864864864865,186.9939024390244,0,4,30667.0,4920.0,17080.0
90,2002122,low_no_show,dynamic,18054.0,34315.0,0.8166666666666667,0.8888888888888888,0.8648648648648649,184.46875,0,13,29515.0,4800.0,16261.0
91,2002123,low_no_show,dynamic,13618.0,28619.0,0.7055555555555556,0.7277777777777777,0.7081081081081081,188.46564885496184,0,4,24689.0,3930.0,15001.0
92,2002124,low_no_show,dynamic,15784.0,32171.0,0.8277777777777777,0.8722222222222222,0.8486486486486486,174.9108280254777,0,8,27461.0,4710.0,16387.0
93,2002125,low_no_show,dynamic,13483.0,29303.0,0.7777777777777778,0.8,0.7783783783783784,173.49305555555554,0,4,24983.0,4320.0,15820.0
94,2002126,low_no_show,dynamic,19667.0,36747.0,0.8888888888888888,0.9166666666666666,0.8918918918918919,192.70909090909092,0,5,31797.0,4950.0,17080.0
95,2002127,low_no_show,dynamic,14088.0,29845.0,0.7722222222222223,0.8055555555555556,0.7837837837837838,175.82758620689654,0,6,25495.0,4350.0,15757.0
96,2002128,low_no_show,dynamic,16146.0,31714.0,0.7555555555555555,0.8,0.7783783783783784,190.23611111111111,0,8,27394.0,4320.0,15568.0
97,2002129,low_no_show,dynamic,12366.0,27871.0,0.75,0.7722222222222223,0.7513513513513513,170.5107913669065,0,4,23701.0,4170.0,15505.0
98,2002130,low_no_show,dynamic,16923.0,32995.0,0.8,0.8277777777777777,0.8054054054054054,191.44295302013424,0,5,28525.0,4470.0,16072.0
99,2002131,low_no_show,dynamic,17423.0,33810.0,0.8277777777777777,0.85,0.827027027027027,190.98039215686273,0,4,29220.0,4590.0,16387.0
0,2026,business_heavy,static,19688.0,34500.0,0.6888888888888889,0.7666666666666667,0.745945945945946,220.0,0,14,30360.0,4140.0,14812.0
1,2027,business_heavy,static,22367.0,38250.0,0.7833333333333333,0.85,0.827027027027027,220.0,0,12,33660.0,4590.0,15883.0
2,2028,business_heavy,static,14574.0,28000.0,0.5666666666666667,0.6222222222222222,0.6054054054054054,220.0,0,10,24640.0,3360.0,13426.0
3,2029,business_heavy,static,19997.0,35250.0,0.7277777777777777,0.7833333333333333,0.7621621621621621,220.0,0,10,31020.0,4230.0,15253.0
4,2030,business_heavy,static,21436.0,36500.0,0.7111111111111111,0.8111111111111111,0.7891891891891892,220.0,0,18,32120.0,4380.0,15064.0
5,2031,business_heavy,static,18631.0,32750.0,0.6277777777777778,0.7277777777777777,0.7081081081081081,220.0,0,18,28820.0,3930.0,14119.0
6,2032,business_heavy,static,17070.0,31000.0,0.6111111111111112,0.6888888888888889,0.6702702702702703,220.0,0,14,27280.0,3720.0,13930.0
7,2033,business_heavy,static,16694.0,30750.0,0.6222222222222222,0.6833333333333333,0.6648648648648648,220.0,0,11,27060.0,3690.0,14056.0
8,2034,business_heavy,static,18129.0,32500.0,0.65,0.7222222222222222,0.7027027027027027,220.0,0,13,28600.0,3900.0,14371.0
9,2035,business_heavy,static,19688.0,34500.0,0.6888888888888889,0.7666666666666667,0.745945945945946,220.0,0,14,30360.0,4140.0,14812.0
10,2036,business_heavy,static,20127.0,34750.0,0.6722222222222223,0.7722222222222223,0.7513513513513513,220.0,0,18,30580.0,4170.0,14623.0
11,2037,business_heavy,static,20499.0,35500.0,0.7055555555555556,0.7888888888888889,0.7675675675675676,220.0,0,15,31240.0,4260.0,15001.0
12,2038,business_heavy,static,17318.0,31500.0,0.6333333333333333,0.7,0.6810810810810811,220.0,0,12,27720.0,3780.0,14182.0
13,2039,business_heavy,static,20873.0,36000.0,0.7166666666666667,0.8,0.7783783783783784,220.0,0,15,31680.0,4320.0,15127.0
14,2040,business_heavy,static,19066.0,33500.0,0.6555555555555556,0.7444444444444445,0.7243243243243244,220.0,0,16,29480.0,4020.0,14434.0
15,2041,business_heavy,static,19373.0,34500.0,0.7166666666666667,0.7666666666666667,0.745945945945946,220.0,0,9,30360.0,4140.0,15127.0
16,2042,business_heavy,static,18253.0,32750.0,0.6611111111111111,0.7277777777777777,0.7081081081081081,220.0,0,12,28820.0,3930.0,14497.0
17,2043,business_heavy,static,21875.0,36750.0,0.6944444444444444,0.8166666666666667,0.7945945945945946,220.0,0,22,32340.0,4410.0,14875.0
18,2044,business_heavy,static,21806.0,37500.0,0.7666666666666667,0.8333333333333334,0.8108108108108109,220.0,0,12,33000.0,4500.0,15694.0
19,2045,business_heavy,static,18129.0,32500.0,0.65,0.7222222222222222,0.7027027027027027,220.0,0,13,28600.0,3900.0,14371.0
20,2046,business_heavy,static,21749.0,36750.0,0.7055555555555556,0.8166666666666667,0.7945945945945946,220.0,0,20,32340.0,4410.0,15001.0
21,2047,business_heavy,static,13513.0,26750.0,0.55,0.5944444444444444,0.5783783783783784,220.0,0,8,23540.0,3210.0,13237.0
22,2048,business_heavy,static,20999.0,36000.0,0.7055555555555556,0.8,0.7783783783783784,220.0,0,17,31680.0,4320.0,15001.0
23,2049,business_heavy,static,19814.0,34500.0,0.6777777777777778,0.7666666666666667,0.745945945945946,220.0,0,16,30360.0,4140.0,14686.0
24,2050,business_heavy,static,21869.0,37500.0,0.7611111111111111,0.8333333333333334,0.8108108108108109,220.0,0,13,33000.0,4500.0,15631.0
25,2051,business_heavy,static,19564.0,34250.0,0.6777777777777778,0.7611111111111111,0.7405405405405405,220.0,0,15,30140.0,4110.0,14686.0
26,2052,business_heavy,static,17631.0,31750.0,0.6277777777777778,0.7055555555555556,0.6864864864864865,220.0,0,14,27940.0,3810.0,14119.0
27,2053,business_heavy,static,21867.0,37750.0,0.7833333333333333,0.8388888888888889,0.8162162162162162,220.0,0,10,33220.0,4530.0,15883.0
28,2054,business_heavy,static,20869.0,36500.0,0.7611111111111111,0.8111111111111111,0.7891891891891892,220.0,0,9,32120.0,4380.0,15631.0
29,2055,business_heavy,static,15761.0,29250.0,0.5722222222222222,0.65,0.6324324324324324,220.0,0,14,25740.0,3510.0,13489.0
30,2056,business_heavy,static,24113.0,40500.0,0.8277777777777777,0.9,0.8756756756756757,220.0,0,13,35640.0,4860.0,16387.0
31,2057,business_heavy,static,22934.0,38250.0,0.7333333333333333,0.85,0.827027027027027,220.0,0,21,33660.0,4590.0,15316.0
32,2058,business_heavy,static,22497.0,37750.0,0.7277777777777777,0.8388888888888889,0.8162162162162162,220.0,0,20,33220.0,4530.0,15253.0
33,2059,business_heavy,static,18564.0,33250.0,0.6777777777777778,0.7388888888888889,0.7189189189189189,220.0,0,11,29260.0,3990.0,14686.0
34,2060,business_heavy,static,23180.0,39000.0,0.7777777777777778,0.8666666666666667,0.8432432432432433,220.0,0,16,34320.0,4680.0,15820.0
35,2061,business_heavy,static,17257.0,31250.0,0.6166666666666667,0.6944444444444444,0.6756756756756757,220.0,0,14,27500.0,3750.0,13993.0
36,2062,business_heavy,static,19316.0,33750.0,0.6555555555555556,0.75,0.7297297297297297,220.0,0,17,29700.0,4050.0,14434.0
37,2063,business_heavy,static,17816.0,32250.0,0.6555555555555556,0.7166666666666667,0.6972972972972973,220.0,0,11,28380.0,3870.0,14434.0
38,2064,business_heavy,static,17257.0,31250.0,0.6166666666666667,0.6944444444444444,0.6756756756756757,220.0,0,14,27500.0,3750.0,13993.0
39,2065,business_heavy,static,16696.0,30500.0,0.6,0.6777777777777778,0.6594594594594595,220.0,0,14,26840.0,3660.0,13804.0
40,2066,business_heavy,static,22806.0,38500.0,0.7666666666666667,0.8555555555555555,0.8324324324324325,220.0,0,16,33880.0,4620.0,15694.0
41,2067,business_heavy,static,23491.0,39500.0,0.7944444444444444,0.8777777777777778,0.8540540540540541,220.0,0,15,34760.0,4740.0,16009.0
42,2068,business_heavy,static,16631.0,30750.0,0.6277777777777778,0.6833333333333333,0.6648648648648648,220.0,0,10,27060.0,3690.0,14119.0
43,2069,business_heavy,static,21249.0,36250.0,0.7055555555555556,0.8055555555555556,0.7837837837837838,220.0,0,18,31900.0,4350.0,15001.0
44,2070,business_heavy,static,17446.0,31250.0,0.6,0.6944444444444444,0.6756756756756757,220.0,0,17,27500.0,3750.0,13804.0
45,2071,business_heavy,static,15448.0,29000.0,0.5777777777777777,0.6444444444444445,0.6270270270270271,220.0,0,12,25520.0,3480.0,13552.0
46,2072,business_heavy,static,19314.0,34000.0,0.6777777777777778,0.7555555555555555,0.7351351351351352,220.0,0,14,29920.0,4080.0,14686.0
47,2073,business_heavy,static,19064.0,33750.0,0.6777777777777778,0.75,0.7297297297297297,220.0,0,13,29700.0,4050.0,14686.0
48,2074,business_heavy,static,17007.0,31000.0,0.6166666666666667,0.6888888888888889,0.6702702702702703,220.0,0,13,27280.0,3720.0,13993.0
49,2075,business_heavy,static,18564.0,33250.0,0.6777777777777778,0.7388888888888889,0.7189189189189189,220.0,0,11,29260.0,3990.0,14686.0
50,2076,business_heavy,static,24680.0,40500.0,0.7777777777777778,0.9,0.8756756756756757,220.0,0,22,35640.0,4860.0,15820.0
51,2077,business_heavy,static,21495.0,37000.0,0.75,0.8222222222222222,0.8,220.0,0,13,32560.0,4440.0,15505.0
52,2078,business_heavy,static,20434.0,35750.0,0.7333333333333333,0.7944444444444444,0.772972972972973,220.0,0,11,31460.0,4290.0,15316.0
53,2079,business_heavy,static,20938.0,35750.0,0.6888888888888889,0.7944444444444444,0.772972972972973,220.0,0,19,31460.0,4290.0,14812.0
54,2080,business_heavy,static,22304.0,38250.0,0.7888888888888889,0.85,0.827027027027027,220.0,0,11,33660.0,4590.0,15946.0
55,2081,business_heavy,static,20932.0,36500.0,0.7555555555555555,0.8111111111111111,0.7891891891891892,220.0,0,10,32120.0,4380.0,15568.0
56,2082,business_heavy,static,18814.0,33500.0,0.6777777777777778,0.7444444444444445,0.7243243243243244,220.0,0,12,29480.0,4020.0,14686.0
57,2083,business_heavy,static,22682.0,38250.0,0.7555555555555555,0.85,0.827027027027027,220.0,0,17,33660.0,4590.0,15568.0
58,2084,business_heavy,static,18198.0,31750.0,0.5777777777777777,0.7055555555555556,0.6864864864864865,220.0,0,23,27940.0,3810.0,13552.0
59,2085,business_heavy,static,22119.0,37750.0,0.7611111111111111,0.8388888888888889,0.8162162162162162,220.0,0,14,33220.0,4530.0,15631.0
60,2086,business_heavy,static,19123.0,34250.0,0.7166666666666667,0.7611111111111111,0.7405405405405405,220.0,0,8,30140.0,4110.0,15127.0
61,2087,business_heavy,static,15072.0,28750.0,0.5888888888888889,0.6388888888888888,0.6216216216216216,220.0,0,9,25300.0,3450.0,13678.0
62,2088,business_heavy,static,18564.0,33250.0,0.6777777777777778,0.7388888888888889,0.7189189189189189,220.0,0,11,29260.0,3990.0,14686.0
